Trial,Time_s,Predicted_RY_Moment
1,11.85,-0.135137721896172
1,11.86,-0.156128793954849
1,11.87,-0.173550665378571
1,11.88,-0.186019837856293
1,11.89,-0.192647278308868
1,11.9,-0.19507372379303
1,11.91,-0.196455895900726
1,11.92,-0.199067398905754
1,11.93,-0.203270107507706
1,11.94,-0.208133101463318
1,11.95,-0.214070916175842
1,11.96,-0.22525092959404
1,11.97,-0.24697045981884
1,11.98,-0.281573295593262
1,11.99,-0.327382236719131
1,12,-0.37943372130394
1,12.01,-0.431904226541519
1,12.02,-0.480249583721161
1,12.03,-0.521698355674744
1,12.04,-0.55527251958847
1,12.05,-0.582009375095367
1,12.06,-0.604083478450775
1,12.07,-0.623208403587341
1,12.08,-0.640055954456329
1,12.09,-0.655483543872833
1,12.1,-0.669343769550323
1,12.11,-0.680122971534729
1,12.12,-0.686659336090088
1,12.13,-0.688450574874878
1,12.14,-0.686554133892059
1,12.15,-0.683575034141541
1,12.16,-0.681315720081329
1,12.17,-0.680033504962921
1,12.18,-0.679490566253662
1,12.19,-0.679459750652313
1,12.2,-0.679706871509552
1,12.21,-0.679838836193085
1,12.22,-0.679202377796173
1,12.23,-0.677087008953094
1,12.24,-0.673190712928772
1,12.25,-0.667830169200897
1,12.26,-0.661707937717438
1,12.27,-0.655650615692139
1,12.28,-0.650468170642853
1,12.29,-0.646709263324738
1,12.3,-0.644411385059357
1,12.31,-0.643109023571014
1,12.32,-0.642059504985809
1,12.33,-0.640677511692047
1,12.34,-0.639003336429596
1,12.35,-0.637767195701599
1,12.36,-0.637986302375793
1,12.37,-0.64046037197113
1,12.38,-0.645236730575562
1,12.39,-0.651282727718353
1,12.4,-0.656957149505615
1,12.41,-0.660864770412445
1,12.42,-0.66226863861084
1,12.43,-0.661071598529816
1,12.44,-0.657826364040375
1,12.45,-0.653724431991577
1,12.46,-0.650223731994629
1,12.47,-0.648356080055237
1,12.48,-0.648289918899536
1,12.49,-0.649623215198517
1,12.5,-0.651929795742035
1,12.51,-0.654740512371063
1,12.52,-0.657342553138733
1,12.53,-0.658964693546295
1,12.54,-0.659117996692657
1,12.55,-0.657865345478058
1,12.56,-0.655875384807587
1,12.57,-0.653900444507599
1,12.58,-0.652036070823669
1,12.59,-0.649735987186432
1,12.6,-0.646147608757019
1,12.61,-0.641008853912354
1,12.62,-0.636251449584961
1,12.63,-0.63036060333252
1,12.64,-0.625331044197083
1,12.65,-0.619410395622253
1,12.66,-0.615754187107086
1,12.67,-0.614435017108917
1,12.68,-0.614127933979034
1,12.69,-0.613468825817108
1,12.7,-0.611034095287323
1,12.71,-0.604380309581757
1,12.72,-0.58962345123291
1,12.73,-0.561149537563324
1,12.74,-0.521579623222351
1,12.75,-0.487435609102249
1,12.76,-0.464695274829865
1,12.77,-0.45081639289856
1,12.78,-0.445621699094772
1,12.79,-0.449915260076523
1,12.8,-0.462329238653183
1,12.81,-0.479265749454498
1,12.82,-0.496496498584747
1,12.83,-0.511557877063751
1,12.84,-0.524536728858948
1,12.85,-0.537135720252991
1,12.86,-0.55104523897171
1,12.87,-0.567015528678894
1,12.88,-0.585427284240723
1,12.89,-0.605320870876312
1,12.9,-0.624068200588226
1,12.91,-0.638526260852814
1,12.92,-0.646787047386169
1,12.93,-0.649493634700775
1,12.94,-0.647326946258545
1,12.95,-0.6415114402771
1,12.96,-0.63293069601059
1,12.97,-0.623139619827271
1,12.98,-0.613655626773834
1,12.99,-0.605518221855164
1,13,-0.599309980869293
1,13.01,-0.595108568668365
1,13.02,-0.592307090759277
1,13.03,-0.589614808559418
1,13.04,-0.585524320602417
1,13.05,-0.579075276851654
1,13.06,-0.570561826229095
1,13.07,-0.561051070690155
1,13.08,-0.550482749938965
1,13.09,-0.537543714046478
1,13.1,-0.515164196491241
1,13.11,-0.471021831035614
1,13.12,-0.411946773529053
1,13.13,-0.35319122672081
1,13.14,-0.231729179620743
1,13.15,-0.0708959475159645
1,13.16,-0.0291514936834574
1,13.17,-0.0125105977058411
1,13.18,-0.00659051490947604
1,13.19,-0.0042001330293715
1,13.2,-0.00330010801553726
1,13.21,-0.00334416422992945
1,13.22,-0.00365011557005346
1,13.23,-0.00374559639021754
1,13.24,-0.00334034650586545
1,13.25,-0.00227474770508707
1,13.26,-0.000672760885208845
1,13.27,0.00096698320703581
1,13.28,0.00215879548341036
1,13.29,0.00270381174050272
1,13.3,0.00265085999853909
1,13.31,0.00232856906950474
1,13.32,0.00198394455946982
1,13.33,0.00156300398521125
1,13.34,0.00103337317705154
1,13.35,0.000494350912049413
1,13.36,1.67555244843243e-05
1,13.37,-0.000243421323830262
1,13.38,-0.00025174391339533
1,13.39,-0.000120872871775646
1,13.4,5.38636522833258e-05
1,13.41,0.000186719917110167
1,13.42,0.000188056117622182
1,13.43,-3.63104004463821e-06
1,13.44,-0.000357990764314309
1,13.45,-0.000730713712982833
1,13.46,-0.000947483233176172
1,13.47,-0.000930532580241561
1,13.48,-0.000757475849241018
1,13.49,-0.000630956958048046
1,13.5,-0.000784963369369507
1,13.51,-0.00136155181098729
1,13.52,-0.0023325860965997
1,13.53,-0.00356994359754026
1,13.54,-0.00496092578396201
1,13.55,-0.00642085587605834
1,13.56,-0.00785326026380062
1,13.57,-0.00910592637956142
1,13.58,-0.00998697709292173
1,13.59,-0.0103901280090213
1,13.6,-0.0103957783430815
1,13.61,-0.0102232182398438
1,13.62,-0.0100813517346978
1,13.63,-0.0100597431883216
1,13.64,-0.0101309819146991
1,13.65,-0.0102201635017991
1,13.66,-0.0102794142439961
1,13.67,-0.0103289298713207
1,13.68,-0.0104378117248416
1,13.69,-0.0106587801128626
1,13.7,-0.0110176829621196
1,13.71,-0.0115811005234718
1,13.72,-0.0124447429552674
1,13.73,-0.0136317443102598
1,13.74,-0.0150279570370913
1,13.75,-0.0163856111466885
1,13.76,-0.0173893235623837
1,13.77,-0.0177828539162874
1,13.78,-0.0174627006053925
1,13.79,-0.016483573243022
1,13.8,-0.0150159690529108
1,13.81,-0.0132970847189426
1,13.82,-0.0115406708791852
1,13.83,-0.00988374650478363
1,13.84,-0.00841049291193485
1,13.85,-0.00717195170000196
1,13.86,-0.00622080778703094
1,13.87,-0.00560963107272983
1,13.88,-0.00527252722531557
1,13.89,-0.00503002619370818
1,13.9,-0.00466486252844334
1,13.91,-0.00398889882490039
1,13.92,-0.00287546426989138
1,13.93,-0.00128489220514894
1,13.94,0.000726696627680212
1,13.95,0.00305183394812047
1,13.96,0.00554025452584028
1,13.97,0.00798564963042736
1,13.98,0.0101041719317436
1,13.99,0.0114958034828305
1,14,0.0117318909615278
1,14.01,0.0106941228732467
1,14.02,0.00883558671921492
1,14.03,0.00683842832222581
1,14.04,0.00516130914911628
1,14.05,0.00393009791150689
1,14.06,0.00289045949466527
1,14.07,0.00153318769298494
1,14.08,-0.000611906580161303
1,14.09,-0.00382202700711787
1,14.1,-0.00820628367364407
1,14.11,-0.0135571463033557
1,14.12,-0.019154479727149
1,14.13,-0.0242185946553946
1,14.14,-0.0280765034258366
1,14.15,-0.0303457882255316
1,14.16,-0.0316095650196075
1,14.17,-0.0330085270106792
1,14.18,-0.0352395959198475
1,14.19,-0.0382331348955631
1,14.2,-0.0414464622735977
1,14.21,-0.0440629310905933
1,14.22,-0.0456227697432041
1,14.23,-0.0459320023655891
1,14.24,-0.044075183570385
1,14.25,-0.0393850915133953
1,14.26,-0.039567157626152
1,14.27,-0.0460611954331398
1,14.28,-0.0552309490740299
1,14.29,-0.0629067569971085
1,14.3,-0.0686049163341522
1,14.31,-0.0756103172898293
1,14.32,-0.0836579278111458
1,14.33,-0.090573213994503
1,14.34,-0.0967283919453621
1,14.35,-0.103874854743481
1,14.36,-0.113836742937565
1,14.37,-0.127199798822403
1,14.38,-0.143688127398491
1,14.39,-0.164433091878891
1,14.4,-0.191614732146263
1,14.41,-0.225337877869606
1,14.42,-0.263591200113297
1,14.43,-0.304218679666519
1,14.44,-0.345250219106674
1,14.45,-0.385946810245514
1,14.46,-0.426269084215164
1,14.47,-0.465870559215546
1,14.48,-0.503068447113037
1,14.49,-0.534996092319489
1,14.5,-0.56099545955658
1,14.51,-0.583427309989929
1,14.52,-0.604017496109009
1,14.53,-0.622461438179016
1,14.54,-0.638583123683929
1,14.55,-0.653075575828552
1,14.56,-0.666655004024506
1,14.57,-0.679353535175323
1,14.58,-0.690725207328796
1,14.59,-0.700076639652252
1,14.6,-0.706227481365204
1,14.61,-0.708214700222015
1,14.62,-0.706208407878876
1,14.63,-0.700454652309418
1,14.64,-0.692020416259766
1,14.65,-0.68227756023407
1,14.66,-0.672082602977753
1,14.67,-0.662629842758179
1,14.68,-0.655202150344849
1,14.69,-0.650346100330353
1,14.7,-0.647577166557312
1,14.71,-0.645992577075958
1,14.72,-0.644993424415588
1,14.73,-0.64440256357193
1,14.74,-0.644276976585388
1,14.75,-0.644908726215363
1,14.76,-0.646723389625549
1,14.77,-0.649898171424866
1,14.78,-0.654155373573303
1,14.79,-0.658827185630798
1,14.8,-0.662955343723297
1,14.81,-0.665512025356293
1,14.82,-0.665819227695465
1,14.83,-0.663847029209137
1,14.84,-0.660197138786316
1,14.85,-0.655891597270966
1,14.86,-0.651831090450287
1,14.87,-0.648155391216278
1,14.88,-0.644541680812836
1,14.89,-0.641205132007599
1,14.9,-0.638976454734802
1,14.91,-0.638481020927429
1,14.92,-0.639731645584106
1,14.93,-0.642342269420624
1,14.94,-0.645834505558014
1,14.95,-0.649823427200317
1,14.96,-0.654066443443298
1,14.97,-0.658371865749359
1,14.98,-0.662499010562897
1,14.99,-0.666204214096069
1,15,-0.669302225112915
1,15.01,-0.671587944030762
1,15.02,-0.672786772251129
1,15.03,-0.672638297080994
1,15.04,-0.670972645282745
1,15.05,-0.667811393737793
1,15.06,-0.663644731044769
1,15.07,-0.659168899059296
1,15.08,-0.654688358306885
1,15.09,-0.649939239025116
1,15.1,-0.644225656986237
1,15.11,-0.637020111083984
1,15.12,-0.628518879413605
1,15.13,-0.619658052921295
1,15.14,-0.612891972064972
1,15.15,-0.608884453773499
1,15.16,-0.606324791908264
1,15.17,-0.604384481906891
1,15.18,-0.602772414684296
1,15.19,-0.601427137851715
1,15.2,-0.600054800510406
1,15.21,-0.597715675830841
1,15.22,-0.593217253684998
1,15.23,-0.586521506309509
1,15.24,-0.579404354095459
1,15.25,-0.57428902387619
1,15.26,-0.572578251361847
1,15.27,-0.573273122310638
1,15.28,-0.574389636516571
1,15.29,-0.575246334075928
1,15.3,-0.576029777526855
1,15.31,-0.576707124710083
1,15.32,-0.576766133308411
1,15.33,-0.576504468917847
1,15.34,-0.577871680259705
1,15.35,-0.581768333911896
1,15.36,-0.587587952613831
1,15.37,-0.594323694705963
1,15.38,-0.598649203777313
1,15.39,-0.595356047153473
1,15.4,-0.582870721817017
1,15.41,-0.564729571342468
1,15.42,-0.54718542098999
1,15.43,-0.53647518157959
1,15.44,-0.534203827381134
1,15.45,-0.538107335567474
1,15.46,-0.547170758247375
1,15.47,-0.559704720973969
1,15.48,-0.571465671062469
1,15.49,-0.579798936843872
1,15.5,-0.585078418254852
1,15.51,-0.588263094425201
1,15.52,-0.588605463504791
1,15.53,-0.583384990692139
1,15.54,-0.567381322383881
1,15.55,-0.530166447162628
1,15.56,-0.465788722038269
1,15.57,-0.406143695116043
1,15.58,-0.247601732611656
1,15.59,-0.123662799596786
1,15.6,-0.107980586588383
1,15.61,-0.0832643434405327
1,15.62,-0.0519426800310612
1,15.63,-0.0274897608906031
1,15.64,-0.010663628578186
1,15.65,0.00162611063569784
1,15.66,0.0101848021149635
1,15.67,0.0169896762818098
1,15.68,0.0222584586590528
1,15.69,0.0252152737230062
1,15.7,0.0263323355466127
1,15.71,0.0261992122977972
1,15.72,0.0245024692267179
1,15.73,0.0216070432215929
1,15.74,0.0195813290774822
1,15.75,0.0170453004539013
1,15.76,0.0124172838404775
1,15.77,0.00503685185685754
1,15.78,-0.00439449213445187
1,15.79,-0.0124003430828452
1,15.8,-0.0150215430185199
1,15.81,-0.0168915707617998
1,15.82,-0.0206153262406588
1,15.83,-0.0247328020632267
1,15.84,-0.0292028803378344
1,15.85,-0.0311613269150257
1,15.86,-0.0287149399518967
1,15.87,-0.0239588003605604
1,15.88,-0.0190927479416132
1,15.89,-0.0153191722929478
1,15.9,-0.0127950552850962
1,15.91,-0.0109018916264176
1,15.92,-0.00868933834135532
1,15.93,-0.00584044959396124
1,15.94,-0.0029241400770843
1,15.95,-0.000371123693184927
1,15.96,0.00193412345834076
1,15.97,0.00433278968557715
1,15.98,0.00691142305731773
1,15.99,0.00936556048691273
1,16,0.0113212959840894
1,16.01,0.0126436734572053
1,16.02,0.0134632596746087
1,16.03,0.0150535264983773
1,16.04,0.0144548332318664
1,16.05,0.0145955923944712
1,16.06,0.015914686024189
1,16.07,0.0163554418832064
1,16.08,0.0147501332685351
1,16.09,0.0119333127513528
1,16.1,0.00949624087661505
1,16.11,0.00733060762286186
1,16.12,0.00530359474942088
1,16.13,0.00344773032702506
1,16.14,0.00182959460653365
1,16.15,0.000484386662719771
1,16.16,-0.000614502583630383
1,16.17,-0.00152036850340664
1,16.18,-0.00226848665624857
1,16.19,-0.0028561083599925
1,16.2,-0.00324604916386306
1,16.21,-0.00337520218454301
1,16.22,-0.00318069010972977
1,16.23,-0.00264815776608884
1,16.24,-0.00187564443331212
1,16.25,-0.00115089071914554
1,16.26,-0.000958592747338116
1,16.27,-0.00178966962266713
1,16.28,-0.00378091027960181
1,16.29,-0.00652561383321881
1,16.3,-0.00927642546594143
1,16.31,-0.0113008804619312
1,16.32,-0.0122475195676088
1,16.33,-0.012264852412045
1,16.34,-0.0116397021338344
1,16.35,-0.0104902666062117
1,16.36,-0.0087843993678689
1,16.37,-0.00647697597742081
1,16.38,-0.00378182646818459
1,16.39,-0.00108717312105
1,16.4,0.00122994696721435
1,16.41,0.00298162642866373
1,16.42,0.00420424761250615
1,16.43,0.00502054998651147
1,16.44,0.00549852708354592
1,16.45,0.00562645867466927
1,16.46,0.00536490743979812
1,16.47,0.00469131069257855
1,16.48,0.00364602217450738
1,16.49,0.00234101479873061
1,16.5,0.000850428536068648
1,16.51,-0.00086402811575681
1,16.52,-0.00286687444895506
1,16.53,-0.00526649504899979
1,16.54,-0.00820742920041084
1,16.55,-0.0115100909024477
1,16.56,-0.0145378774031997
1,16.57,-0.0166604854166508
1,16.58,-0.0177200138568878
1,16.59,-0.017969960346818
1,16.6,-0.017759146168828
1,16.61,-0.0173178184777498
1,16.62,-0.016736688092351
1,16.63,-0.0160679779946804
1,16.64,-0.0152948144823313
1,16.65,-0.0142801441252232
1,16.66,-0.0129915149882436
1,16.67,-0.0115870563313365
1,16.68,-0.010280636139214
1,16.69,-0.0092271389439702
1,16.7,-0.00860687624663115
1,16.71,-0.00875225383788347
1,16.72,-0.0101626310497522
1,16.73,-0.0132383676245809
1,16.74,-0.0181262958794832
1,16.75,-0.0248222500085831
1,16.76,-0.0334401950240135
1,16.77,-0.0443490669131279
1,16.78,-0.0573162212967873
1,16.79,-0.0714250206947327
1,16.8,-0.0859818607568741
1,16.81,-0.10069340467453
1,16.82,-0.115694463253021
1,16.83,-0.131819203495979
1,16.84,-0.15088477730751
1,16.85,-0.175205484032631
1,16.86,-0.204748466610909
1,16.87,-0.234079599380493
1,16.88,-0.254265457391739
1,16.89,-0.258049100637436
1,16.9,-0.246368080377579
1,16.91,-0.228851601481438
1,16.92,-0.215353325009346
1,16.93,-0.209976628422737
1,16.94,-0.212314143776894
1,16.95,-0.220366984605789
1,16.96,-0.231930181384087
1,16.97,-0.244697988033295
1,16.98,-0.256935864686966
1,16.99,-0.267754256725311
1,17,-0.276793569326401
1,17.01,-0.284712672233582
1,17.02,-0.293041914701462
1,17.03,-0.302356123924255
1,17.04,-0.311948716640472
1,17.05,-0.320920616388321
1,17.06,-0.328293025493622
1,17.07,-0.333415418863297
1,17.08,-0.336399585008621
1,17.09,-0.337678790092468
1,17.1,-0.337843626737595
1,17.11,-0.337634921073914
1,17.12,-0.337815254926682
1,17.13,-0.339005202054977
1,17.14,-0.34153813123703
1,17.15,-0.345388829708099
1,17.16,-0.350202620029449
1,17.17,-0.355458170175552
1,17.18,-0.36076608300209
1,17.19,-0.366162449121475
1,17.2,-0.372238516807556
1,17.21,-0.380019575357437
1,17.22,-0.39020499587059
1,17.23,-0.401964902877808
1,17.24,-0.413306474685669
1,17.25,-0.422882705926895
1,17.26,-0.430144339799881
1,17.27,-0.434698849916458
1,17.28,-0.436111599206924
1,17.29,-0.434073984622955
1,17.3,-0.428968518972397
1,17.31,-0.42206084728241
1,17.32,-0.415065616369247
1,17.33,-0.409633874893188
1,17.34,-0.407069981098175
1,17.35,-0.407776415348053
1,17.36,-0.410673379898071
1,17.37,-0.414130359888077
1,17.38,-0.416858315467834
1,17.39,-0.417200207710266
1,17.4,-0.412034302949905
1,17.41,-0.397610694169998
1,17.42,-0.372872203588486
1,17.43,-0.343049317598343
1,17.44,-0.318889498710632
1,17.45,-0.307357728481293
1,17.46,-0.302138417959213
1,17.47,-0.293755114078522
1,17.48,-0.279366075992584
1,17.49,-0.263269037008286
1,17.5,-0.252575784921646
1,17.51,-0.248673290014267
1,17.52,-0.240433990955353
1,17.53,-0.190517947077751
1,17.54,-0.110202707350254
1,17.55,-0.0706121921539307
1,17.56,-0.0707623809576035
1,17.57,-0.0544414855539799
1,17.58,-0.0288471840322018
1,17.59,-0.0106032323092222
1,17.6,-0.000104991202533711
1,17.61,-0.00192955054808408
1,17.62,-0.0149052562192082
1,17.63,-0.017357561737299
1,17.64,-0.0213748216629028
1,17.65,-0.0351270101964474
1,17.66,-0.0569866374135017
1,17.67,-0.0766008794307709
1,17.68,-0.1090487241745
1,17.69,-0.205965235829353
1,17.7,-0.289957851171494
1,17.71,-0.342867970466614
1,17.72,-0.380130678415298
1,17.73,-0.396184742450714
1,17.74,-0.398672640323639
1,17.75,-0.394672006368637
1,17.76,-0.372792959213257
1,17.77,-0.346925646066666
1,17.78,-0.333056181669235
1,17.79,-0.317206293344498
1,17.8,-0.310476750135422
1,17.81,-0.318256080150604
1,17.82,-0.330182492733002
1,17.83,-0.336227357387543
1,17.84,-0.365811169147491
1,17.85,-0.427756935358047
1,17.86,-0.459133446216583
1,17.87,-0.474035888910294
1,17.88,-0.491344839334488
1,17.89,-0.532755017280579
1,17.9,-0.588044226169586
1,17.91,-0.626894950866699
1,17.92,-0.650795102119446
1,17.93,-0.660854339599609
1,17.94,-0.65973573923111
1,17.95,-0.650759756565094
1,17.96,-0.637093365192413
1,17.97,-0.62166953086853
1,17.98,-0.60390031337738
1,17.99,-0.580751478672028
1,18,-0.555118918418884
1,18.01,-0.537342011928558
1,18.02,-0.533635914325714
1,18.03,-0.54307234287262
1,18.04,-0.562819123268127
1,18.05,-0.587705492973328
1,18.06,-0.608134508132935
1,18.07,-0.618247985839844
1,18.08,-0.620876371860504
1,18.09,-0.619114756584167
1,18.1,-0.609614729881287
1,18.11,-0.591360509395599
1,18.12,-0.570360779762268
1,18.13,-0.556849360466003
1,18.14,-0.544479608535767
1,18.15,-0.510132908821106
1,18.16,-0.434879124164581
1,18.17,-0.356811463832855
1,18.18,-0.300076246261597
1,18.19,-0.24979130923748
1,18.2,-0.207927733659744
1,18.21,-0.178954064846039
1,18.22,-0.160348609089851
1,18.23,-0.145985022187233
1,18.24,-0.131038099527359
1,18.25,-0.11390945315361
1,18.26,-0.0957010835409164
1,18.27,-0.0785431787371635
1,18.28,-0.064501166343689
1,18.29,-0.0520632043480873
1,18.3,-0.0397292971611023
1,18.31,-0.028497252613306
1,18.32,-0.0185372326523066
1,18.33,-0.0107043255120516
1,18.34,-0.00558134168386459
1,18.35,-0.00311995018273592
1,18.36,-0.00270477449521422
1,18.37,-0.00354867894202471
1,18.38,-0.00522213336080313
1,18.39,-0.00724009796977043
1,18.4,-0.0109775206074119
1,18.41,-0.0330616310238838
1,18.42,-0.0776623710989952
1,18.43,-0.0978442654013634
1,18.44,-0.103734515607357
1,18.45,-0.10352186858654
1,18.46,-0.0999606549739838
1,18.47,-0.0938473343849182
1,18.48,-0.0850183144211769
1,18.49,-0.0724860951304436
1,18.5,-0.0556131415069103
1,18.51,-0.0347798652946949
1,18.52,-0.016632005572319
1,18.53,-0.0074547678232193
1,18.54,-0.0043375319801271
1,18.55,-0.00407002540305257
1,18.56,-0.00428839819505811
1,18.57,-0.00432088691741228
1,18.58,-0.00529165379703045
1,18.59,-0.00604435335844755
1,18.6,-0.00654000649228692
1,18.61,-0.00654267892241478
1,18.62,-0.00703378906473517
1,18.63,-0.00765374675393105
1,18.64,-0.00829145684838295
1,18.65,-0.00890274811536074
1,18.66,-0.00947670266032219
1,18.67,-0.01012181956321
1,18.68,-0.0108858197927475
1,18.69,-0.0114989057183266
1,18.7,-0.0120842745527625
1,18.71,-0.0126522732898593
1,18.72,-0.012951429001987
1,18.73,-0.0120840072631836
1,18.74,-0.0106433946639299
1,18.75,-0.00944631360471249
1,18.76,-0.00835360866039991
1,18.77,-0.00729709630832076
1,18.78,-0.00616804696619511
1,18.79,-0.00497997598722577
1,18.8,-0.00381798017770052
1,18.81,-0.00273287273012102
1,18.82,-0.0017222489695996
1,18.83,-0.000773701118305326
1,18.84,9.52857953961939e-05
1,18.85,0.000859209278132766
1,18.86,0.00152883550617844
1,18.87,0.00209515448659658
1,18.88,0.00236926577053964
1,18.89,0.00214570085518062
1,18.9,0.0021737227216363
1,18.91,0.00242931838147342
1,18.92,0.00333659700118005
1,18.93,0.00398797448724508
1,18.94,0.00345284608192742
1,18.95,0.00249666278250515
1,18.96,0.00113240454811603
1,18.97,-0.000581708503887057
1,18.98,-0.00227234256453812
1,18.99,-0.00346136791631579
1,19,-0.00373288337141275
1,19.01,-0.00276517053134739
1,19.02,-0.000378873635781929
1,19.03,0.00230795354582369
1,19.04,0.00355794769711792
1,19.05,0.00306405057199299
1,19.06,0.00164386304095387
1,19.07,0.000933196453843266
1,19.08,0.00257309339940548
1,19.09,0.00701763154938817
1,19.1,0.0130699211731553
1,19.11,0.0191601980477571
1,19.12,0.0242673363536596
1,19.13,0.0276909060776234
1,19.14,0.0284214615821838
1,19.15,0.0254208967089653
1,19.16,0.0196158792823553
1,19.17,0.0125677399337292
1,19.18,0.00509209372103214
1,19.19,-0.00173809239640832
1,19.2,-0.00643559219315648
1,19.21,-0.00818982906639576
1,19.22,-0.00756655028089881
1,19.23,-0.00596547964960337
1,19.24,-0.0042163198813796
1,19.25,-0.00158664397895336
1,19.26,0.00189720618072897
1,19.27,0.00528882024809718
1,19.28,0.00816977769136429
1,19.29,0.00842338800430298
1,19.3,0.00608641607686877
1,19.31,0.00297612883150578
1,19.32,0.000317209196509793
1,19.33,-0.00158435327466577
1,19.34,-0.00266968971118331
1,19.35,-0.00358009873889387
1,19.36,-0.00598983652889729
1,19.37,-0.011607863008976
1,19.38,-0.023137304931879
1,19.39,-0.0446876212954521
1,19.4,-0.0806550160050392
1,19.41,-0.133806332945824
1,19.42,-0.201612889766693
1,19.43,-0.270908385515213
1,19.44,-0.327648371458054
1,19.45,-0.372280657291412
1,19.46,-0.410699188709259
1,19.47,-0.446506917476654
1,19.48,-0.480698347091675
1,19.49,-0.512872576713562
1,19.5,-0.542095243930817
1,19.51,-0.566336870193481
1,19.52,-0.582659482955933
1,19.53,-0.592567920684814
1,19.54,-0.599558115005493
1,19.55,-0.604853928089142
1,19.56,-0.608021318912506
1,19.57,-0.608140528202057
1,19.58,-0.605372726917267
1,19.59,-0.601230800151825
1,19.6,-0.596942484378815
1,19.61,-0.592807352542877
1,19.62,-0.588579177856445
1,19.63,-0.584281384944916
1,19.64,-0.580139338970184
1,19.65,-0.576256930828094
1,19.66,-0.572665572166443
1,19.67,-0.569600820541382
1,19.68,-0.567411482334137
1,19.69,-0.566134512424469
1,19.7,-0.56531810760498
1,19.71,-0.564410448074341
1,19.72,-0.563431680202484
1,19.73,-0.563295900821686
1,19.74,-0.565106630325317
1,19.75,-0.568813979625702
1,19.76,-0.57309478521347
1,19.77,-0.576521575450897
1,19.78,-0.57798308134079
1,19.79,-0.577065408229828
1,19.8,-0.574635624885559
1,19.81,-0.572072386741638
1,19.82,-0.569752156734467
1,19.83,-0.567183017730713
1,19.84,-0.564791798591614
1,19.85,-0.564599096775055
1,19.86,-0.567631721496582
1,19.87,-0.572057962417603
1,19.88,-0.575567722320557
