Trial,Time_s,Predicted_LY_Moment
1,19.35,-0.36546990275383
1,19.36,-0.364833027124405
1,19.37,-0.359283059835434
1,19.38,-0.348848253488541
1,19.39,-0.33200740814209
1,19.4,-0.306525439023972
1,19.41,-0.269584566354752
1,19.42,-0.221450194716454
1,19.43,-0.172983929514885
1,19.44,-0.135849326848984
1,19.45,-0.109206095337868
1,19.46,-0.0877977535128593
1,19.47,-0.0684041976928711
1,19.48,-0.0498992726206779
1,19.49,-0.0324260406196117
1,19.5,-0.0164297912269831
1,19.51,-0.00370656838640571
1,19.52,0.002244419651106
1,19.53,0.00415227236226201
1,19.54,0.00649817148223519
1,19.55,0.00889246910810471
1,19.56,0.0108070131391287
1,19.57,0.0125101776793599
1,19.58,0.0140118794515729
1,19.59,0.0151710826903582
1,19.6,0.0159919131547213
1,19.61,0.0163803491741419
1,19.62,0.0162068977952003
1,19.63,0.0155612854287028
1,19.64,0.0146074984222651
1,19.65,0.0133876241743565
1,19.66,0.0119102252647281
1,19.67,0.0102899894118309
1,19.68,0.0087710227817297
1,19.69,0.00759330578148365
1,19.7,0.00680832285434008
1,19.71,0.00630020955577493
1,19.72,0.00592103134840727
1,19.73,0.00556435342878103
1,19.74,0.00517217395827174
1,19.75,0.00470795156434178
1,19.76,0.00411621620878577
1,19.77,0.00319789536297321
1,19.78,0.00172437983565032
1,19.79,-9.25002532312647e-05
1,19.8,-0.00137998000718653
1,19.81,-0.00144605978857726
1,19.82,-0.000718420080374926
1,19.83,-0.000159100018208846
1,19.84,2.17698125197785e-05
1,19.85,0.000473441672511399
1,19.86,0.00154600630048662
1,19.87,0.00292379967868328
1,19.88,0.00421502394601703
1,19.89,0.00518514029681683
1,19.9,0.00582291698083282
1,19.91,0.00619668699800968
1,19.92,0.00639925990253687
1,19.93,0.00672282837331295
1,19.94,0.00740498211234808
1,19.95,0.0083271162584424
1,19.96,0.00958391465246677
1,19.97,0.0112020699307323
1,19.98,0.0124872615560889
1,19.99,0.0130780264735222
1,20,0.0130770560353994
1,20.01,0.0128691783174872
1,20.02,0.0128833586350083
1,20.03,0.0133949732407928
1,20.04,0.0144742298871279
1,20.05,0.0162610169500113
1,20.06,0.0193282812833786
1,20.07,0.0234995540231466
1,20.08,0.0274908244609833
1,20.09,0.0302059520035982
1,20.1,0.0313253216445446
1,20.11,0.0306978058069944
1,20.12,0.0286742970347404
1,20.13,0.0263413973152637
1,20.14,0.024068096652627
1,20.15,0.0220626499503851
1,20.16,0.0195851102471352
1,20.17,0.0172544997185469
1,20.18,0.0161802712827921
1,20.19,0.0156758334487677
1,20.2,0.0162556432187557
1,20.21,0.0178026221692562
1,20.22,0.0195163618773222
1,20.23,0.0206755306571722
1,20.24,0.02118163369596
1,20.25,0.0214404053986073
1,20.26,0.0217278134077787
1,20.27,0.0221497379243374
1,20.28,0.0223146267235279
1,20.29,0.0219156164675951
1,20.3,0.0208205860108137
1,20.31,0.0189256314188242
1,20.32,0.0162971429526806
1,20.33,0.0133153032511473
1,20.34,0.0104774115607142
1,20.35,0.00778055470436811
1,20.36,0.00485449889674783
1,20.37,0.0014787131221965
1,20.38,-0.00219713593833148
1,20.39,-0.0057970592752099
1,20.4,-0.00911616068333387
1,20.41,-0.0122882639989257
1,20.42,-0.0155654158443213
1,20.43,-0.0189225152134895
1,20.44,-0.0218619182705879
1,20.45,-0.0237424168735743
1,20.46,-0.0245370715856552
1,20.47,-0.0257372539490461
1,20.48,-0.0291755497455597
1,20.49,-0.0341578088700771
1,20.5,-0.0393198616802692
1,20.51,-0.0445563495159149
1,20.52,-0.0499641746282578
1,20.53,-0.0555129647254944
1,20.54,-0.0607780553400517
1,20.55,-0.0649874657392502
1,20.56,-0.0685503631830215
1,20.57,-0.0770179182291031
1,20.58,-0.106380090117455
1,20.59,-0.223691821098328
1,20.6,-0.382961511611938
1,20.61,-0.457975745201111
1,20.62,-0.49000495672226
1,20.63,-0.505741238594055
1,20.64,-0.51947557926178
1,20.65,-0.536510467529297
1,20.66,-0.552954614162445
1,20.67,-0.558667600154877
1,20.68,-0.557634115219116
1,20.69,-0.555467963218689
1,20.7,-0.551443755626678
1,20.71,-0.544834554195404
1,20.72,-0.535789370536804
1,20.73,-0.525996744632721
1,20.74,-0.518809139728546
1,20.75,-0.516486883163452
1,20.76,-0.51896059513092
1,20.77,-0.524676024913788
1,20.78,-0.532282471656799
1,20.79,-0.541144251823425
1,20.8,-0.551016867160797
1,20.81,-0.56169605255127
1,20.82,-0.568739652633667
1,20.83,-0.565583050251007
1,20.84,-0.563332855701447
1,20.85,-0.566269755363464
1,20.86,-0.572283446788788
1,20.87,-0.576028525829315
1,20.88,-0.576886594295502
1,20.89,-0.577705264091492
1,20.9,-0.578557074069977
1,20.91,-0.578532636165619
1,20.92,-0.577114760875702
1,20.93,-0.5745570063591
1,20.94,-0.571548402309418
1,20.95,-0.568901598453522
1,20.96,-0.56724339723587
1,20.97,-0.566280663013458
1,20.98,-0.565075755119324
1,20.99,-0.563204824924469
1,21,-0.560436069965363
1,21.01,-0.557936906814575
1,21.02,-0.557315230369568
1,21.03,-0.557965457439423
1,21.04,-0.557696163654327
1,21.05,-0.5555659532547
1,21.06,-0.55252480506897
1,21.07,-0.549421906471252
1,21.08,-0.546404182910919
1,21.09,-0.543231248855591
1,21.1,-0.540028870105743
1,21.11,-0.537251591682434
1,21.12,-0.535319149494171
1,21.13,-0.534246563911438
1,21.14,-0.53385192155838
1,21.15,-0.533791840076447
1,21.16,-0.533608675003052
1,21.17,-0.532995820045471
1,21.18,-0.531906127929688
1,21.19,-0.530503451824188
1,21.2,-0.529087007045746
1,21.21,-0.527905821800232
1,21.22,-0.526962995529175
1,21.23,-0.52608186006546
1,21.24,-0.524940073490143
1,21.25,-0.522589206695557
1,21.26,-0.517593443393707
1,21.27,-0.50907039642334
1,21.28,-0.499212503433228
1,21.29,-0.492746770381927
1,21.3,-0.495148330926895
1,21.31,-0.502438902854919
1,21.32,-0.506351828575134
1,21.33,-0.503646612167358
1,21.34,-0.496298581361771
1,21.35,-0.486388593912125
1,21.36,-0.475746214389801
1,21.37,-0.465393871068954
1,21.38,-0.458203196525574
1,21.39,-0.45153671503067
1,21.4,-0.442523598670959
1,21.41,-0.433543056249619
1,21.42,-0.430453300476074
1,21.43,-0.437511742115021
1,21.44,-0.443953484296799
1,21.45,-0.428325355052948
1,21.46,-0.390013545751572
1,21.47,-0.359863311052322
1,21.48,-0.356431484222412
1,21.49,-0.371036529541016
1,21.5,-0.393689513206482
1,21.51,-0.416675955057144
1,21.52,-0.436189860105515
1,21.53,-0.451618045568466
1,21.54,-0.462619245052338
1,21.55,-0.468876361846924
1,21.56,-0.470038384199142
1,21.57,-0.465881794691086
1,21.58,-0.456741213798523
1,21.59,-0.443821400403976
1,21.6,-0.429769396781921
1,21.61,-0.417752295732498
1,21.62,-0.408685356378555
1,21.63,-0.400117218494415
1,21.64,-0.388751566410065
1,21.65,-0.373085051774979
1,21.66,-0.351678878068924
1,21.67,-0.324541240930557
1,21.68,-0.290973842144012
1,21.69,-0.246137052774429
1,21.7,-0.208765760064125
1,21.71,-0.187252223491669
1,21.72,-0.180127397179604
1,21.73,-0.182505995035172
1,21.74,-0.186724677681923
1,21.75,-0.18686144053936
1,21.76,-0.180212825536728
1,21.77,-0.16611510515213
1,21.78,-0.144811198115349
1,21.79,-0.118823327124119
1,21.8,-0.095504954457283
1,21.81,-0.0776463001966476
1,21.82,-0.0627706721425056
1,21.83,-0.0513825677335262
1,21.84,-0.0431615337729454
1,21.85,-0.0348276197910309
1,21.86,-0.0267106648534536
1,21.87,-0.0201646815985441
1,21.88,-0.0152221545577049
1,21.89,-0.010251060128212
1,21.9,-0.00350118731148541
1,21.91,0.00469040917232633
1,21.92,0.0120025845244527
1,21.93,0.0174853634089231
1,21.94,0.0215231254696846
1,21.95,0.0243568569421768
1,21.96,0.02603998221457
1,21.97,0.0264838878065348
1,21.98,0.0257362108677626
2,1,-0.207218810915947
2,1.01,-0.164358869194984
2,1.02,-0.120769590139389
2,1.03,-0.0844144150614738
2,1.04,-0.0531769804656506
2,1.05,-0.0286873355507851
2,1.06,-0.0115762604400516
2,1.07,0.000745145138353109
2,1.08,0.00936109479516745
2,1.09,0.0137200327590108
2,1.1,0.0158609319478273
2,1.11,0.0170522406697273
2,1.12,0.0162794608622789
2,1.13,0.0124644488096237
2,1.14,0.010595703497529
2,1.15,0.0119539089500904
2,1.16,0.0131623074412346
2,1.17,0.0112470015883446
2,1.18,0.00724227866157889
2,1.19,0.00381105695851147
2,1.2,0.00219186092726886
2,1.21,0.00170583184808493
2,1.22,0.00132582138758153
2,1.23,0.000428371567977592
2,1.24,-0.00106462789699435
2,1.25,-0.00237242365255952
2,1.26,-0.00270642805844545
2,1.27,-0.00272670947015285
2,1.28,-0.00283359503373504
2,1.29,-0.0019784418400377
2,1.3,0.00111953902523965
2,1.31,0.00508875958621502
2,1.32,0.00708488002419472
2,1.33,0.00683221034705639
2,1.34,0.00535959610715508
2,1.35,0.0043703424744308
2,1.36,0.0043806042522192
2,1.37,0.00410283403471112
2,1.38,0.001733532641083
2,1.39,-0.00332388840615749
2,1.4,-0.00942797586321831
2,1.41,-0.0145707530900836
2,1.42,-0.0179393626749516
2,1.43,-0.018804119899869
2,1.44,-0.0179853346198797
2,1.45,-0.0162404272705317
2,1.46,-0.0141895990818739
2,1.47,-0.0123444283381104
2,1.48,-0.010987333022058
2,1.49,-0.00957767851650715
2,1.5,-0.00750365620478988
2,1.51,-0.0046162917278707
2,1.52,-0.00133296847343445
2,1.53,0.00219699204899371
2,1.54,0.00657392386347055
2,1.55,0.0147639960050583
2,1.56,0.0205621607601643
2,1.57,0.0223849695175886
2,1.58,0.0223854202777147
2,1.59,0.0205780044198036
2,1.6,0.0170491188764572
2,1.61,0.0119145940989256
2,1.62,0.00784607976675034
2,1.63,0.00578148709610105
2,1.64,0.00482138991355896
2,1.65,0.00182637700345367
2,1.66,-0.00475538475438952
2,1.67,-0.0122730443254113
2,1.68,-0.0194144025444984
2,1.69,-0.0269406959414482
2,1.7,-0.0344288535416126
2,1.71,-0.044215377420187
2,1.72,-0.0611094944179058
2,1.73,-0.0934832468628883
2,1.74,-0.142938166856766
2,1.75,-0.192872196435928
2,1.76,-0.231735795736313
2,1.77,-0.263936221599579
2,1.78,-0.301259726285934
2,1.79,-0.349974244832993
2,1.8,-0.418223768472672
2,1.81,-0.498529016971588
2,1.82,-0.5472611784935
2,1.83,-0.566800534725189
2,1.84,-0.56888872385025
2,1.85,-0.558483242988586
2,1.86,-0.539338886737823
2,1.87,-0.514316558837891
2,1.88,-0.486041903495789
2,1.89,-0.454960554838181
2,1.9,-0.422903329133987
2,1.91,-0.395025163888931
2,1.92,-0.370155930519104
2,1.93,-0.347381949424744
2,1.94,-0.326859205961227
2,1.95,-0.307536125183105
2,1.96,-0.29127824306488
2,1.97,-0.278596431016922
2,1.98,-0.268397361040115
2,1.99,-0.259980291128159
2,2,-0.25343582034111
2,2.01,-0.249593660235405
2,2.02,-0.249546930193901
2,2.03,-0.254024267196655
2,2.04,-0.262794584035873
2,2.05,-0.274453788995743
2,2.06,-0.28712660074234
2,2.07,-0.299415588378906
2,2.08,-0.310742914676666
2,2.09,-0.321948915719986
2,2.1,-0.334769457578659
2,2.11,-0.349952518939972
2,2.12,-0.36680394411087
2,2.13,-0.38392361998558
2,2.14,-0.400044053792953
2,2.15,-0.414091795682907
2,2.16,-0.425015807151794
2,2.17,-0.43278768658638
2,2.18,-0.439185589551926
2,2.19,-0.445992976427078
2,2.2,-0.453759402036667
2,2.21,-0.462378978729248
2,2.22,-0.47067666053772
2,2.23,-0.475558370351791
2,2.24,-0.473286986351013
2,2.25,-0.461347758769989
2,2.26,-0.435968011617661
2,2.27,-0.393267929553986
2,2.28,-0.334961175918579
2,2.29,-0.270170032978058
2,2.3,-0.216055244207382
2,2.31,-0.175131604075432
2,2.32,-0.141784816980362
2,2.33,-0.113387420773506
2,2.34,-0.0883762836456299
2,2.35,-0.0664825066924095
2,2.36,-0.046044010668993
2,2.37,-0.0260600950568914
2,2.38,-0.00973174907267094
2,2.39,0.00218627927824855
2,2.4,0.0094488775357604
2,2.41,0.0141273625195026
2,2.42,0.0183486640453339
2,2.43,0.0223384778946638
2,2.44,0.0257974360138178
2,2.45,0.0282796211540699
2,2.46,0.0296675022691488
2,2.47,0.0297622531652451
2,2.48,0.0287833660840988
2,2.49,0.0270587746053934
2,2.5,0.024854326620698
2,2.51,0.022473169490695
2,2.52,0.0202049296349287
2,2.53,0.0182644873857498
2,2.54,0.0166934132575989
2,2.55,0.0151500385254622
2,2.56,0.0131710795685649
2,2.57,0.0104677742347121
2,2.58,0.00664697214961052
2,2.59,0.00175371009390801
2,2.6,-0.00251949089579284
2,2.61,-0.00495130103081465
2,2.62,-0.00597744341939688
2,2.63,-0.00635773129761219
2,2.64,-0.00634941086173058
2,2.65,-0.00611875578761101
2,2.66,-0.00529955420643091
2,2.67,-0.00348094059154391
2,2.68,-0.00106240902096033
2,2.69,0.00127510016318411
2,2.7,0.00338732847012579
2,2.71,0.00560873001813889
2,2.72,0.00846777018159628
2,2.73,0.0121731571853161
2,2.74,0.0159643515944481
2,2.75,0.0187089126557112
2,2.76,0.0197262838482857
2,2.77,0.0188259575515985
2,2.78,0.016437379643321
2,2.79,0.0118711879476905
2,2.8,0.00591728696599603
2,2.81,0.000136594593641348
2,2.82,-0.00803804863244295
2,2.83,-0.0138709880411625
2,2.84,-0.0122519303113222
2,2.85,-0.011939455755055
2,2.86,-0.00642464309930801
2,2.87,2.10764264920726e-05
2,2.88,0.0031785846222192
2,2.89,0.00530870165675879
2,2.9,0.0156928896903992
2,2.91,0.0283375885337591
2,2.92,0.0300864111632109
2,2.93,0.0298191457986832
2,2.94,0.036271870136261
2,2.95,0.0445587001740932
2,2.96,0.0449125692248344
2,2.97,0.028092822059989
2,2.98,0.0370533838868141
2,2.99,0.0328671336174011
2,3,0.0194760765880346
2,3.01,0.00850372202694416
2,3.02,-0.000473758729640394
2,3.03,-0.0229707472026348
2,3.04,-0.0630112066864967
2,3.05,-0.119294032454491
2,3.06,-0.185172766447067
2,3.07,-0.255734086036682
2,3.08,-0.330817878246307
2,3.09,-0.408484160900116
2,3.1,-0.479923814535141
2,3.11,-0.540215134620667
2,3.12,-0.586363911628723
2,3.13,-0.616774618625641
2,3.14,-0.626156210899353
2,3.15,-0.619007349014282
2,3.16,-0.597305297851562
2,3.17,-0.54704087972641
2,3.18,-0.463238835334778
2,3.19,-0.36867019534111
2,3.2,-0.345541715621948
2,3.21,-0.361188590526581
2,3.22,-0.390780717134476
2,3.23,-0.429265826940536
2,3.24,-0.463160544633865
2,3.25,-0.468529373407364
2,3.26,-0.453966379165649
2,3.27,-0.437163293361664
2,3.28,-0.430648982524872
2,3.29,-0.457721292972565
2,3.3,-0.452738374471664
2,3.31,-0.366879612207413
2,3.32,-0.350032120943069
2,3.33,-0.345378875732422
2,3.34,-0.343495756387711
2,3.35,-0.341580986976624
2,3.36,-0.340210258960724
2,3.37,-0.342052221298218
2,3.38,-0.349407613277435
2,3.39,-0.361861258745193
2,3.4,-0.374361604452133
2,3.41,-0.380408614873886
2,3.42,-0.378956079483032
2,3.43,-0.372857719659805
2,3.44,-0.365949988365173
2,3.45,-0.360133230686188
2,3.46,-0.355343043804169
2,3.47,-0.351663738489151
2,3.48,-0.347859412431717
2,3.49,-0.345301032066345
2,3.5,-0.389026790857315
2,3.51,-0.392417341470718
2,3.52,-0.391702651977539
2,3.53,-0.394579142332077
2,3.54,-0.399022847414017
2,3.55,-0.404192328453064
2,3.56,-0.38557705283165
2,3.57,-0.388755828142166
2,3.58,-0.398548692464828
2,3.59,-0.407495141029358
2,3.6,-0.411762028932571
2,3.61,-0.413709372282028
2,3.62,-0.412776857614517
2,3.63,-0.40735650062561
2,3.64,-0.403758376836777
2,3.65,-0.403666645288467
2,3.66,-0.407493025064468
2,3.67,-0.407090455293655
2,3.68,-0.398966401815414
2,3.69,-0.387188374996185
2,3.7,-0.37559711933136
2,3.71,-0.372317165136337
2,3.72,-0.384636759757996
2,3.73,-0.405446380376816
2,3.74,-0.416260540485382
2,3.75,-0.399797469377518
2,3.76,-0.357482254505157
2,3.77,-0.30882254242897
2,3.78,-0.260042279958725
2,3.79,-0.214780986309052
2,3.8,-0.175936535000801
2,3.81,-0.140892490744591
2,3.82,-0.106248073279858
2,3.83,-0.0719786360859871
2,3.84,-0.0500232502818108
2,3.85,-0.041704211384058
2,3.86,-0.0338896736502647
2,3.87,-0.0248739533126354
2,3.88,-0.0181461647152901
2,3.89,-0.0131683796644211
2,3.9,-0.010704985819757
2,3.91,-0.0090479664504528
2,3.92,-0.00687915785238147
2,3.93,-0.00485967006534338
2,3.94,-0.00373399187810719
2,3.95,-0.00318271503783762
2,3.96,-0.00249300361610949
2,3.97,-0.00170060188975185
2,3.98,-0.00115407479461282
2,3.99,-0.00099092093296349
2,4,-0.00115636293776333
2,4.01,-0.00148072908632457
2,4.02,-0.00173142296262085
2,4.03,-0.00181601603981107
2,4.04,-0.00222209771163762
2,4.05,-0.00367807014845312
2,4.06,-0.00590744614601135
2,4.07,-0.00832230318337679
2,4.08,-0.0104961721226573
2,4.09,-0.0121107567101717
2,4.1,-0.0129478480666876
2,4.11,-0.0129570700228214
2,4.12,-0.0121692093089223
2,4.13,-0.0104835871607065
2,4.14,-0.00761234434321523
2,4.15,-0.00358064938336611
2,4.16,0.000677297241054475
2,4.17,0.0042361025698483
2,4.18,0.00698094163089991
2,4.19,0.00790772214531898
2,4.2,0.00787797570228577
2,4.21,0.00737069407477975
2,4.22,0.0070163388736546
2,4.23,0.00747359264642
2,4.24,0.00842918269336224
2,4.25,0.0113895274698734
2,4.26,0.0185274891555309
2,4.27,0.0299695078283548
2,4.28,0.041254747658968
2,4.29,0.0462377332150936
2,4.3,0.0460747554898262
2,4.31,0.0451057143509388
2,4.32,0.0401556603610516
2,4.33,0.0427521876990795
2,4.34,0.0380835793912411
2,4.35,0.0182466674596071
2,4.36,0.00224857986904681
2,4.37,-0.0176458526402712
2,4.38,-0.0413597710430622
2,4.39,-0.0720889568328857
2,4.4,-0.105625309050083
2,4.41,-0.129364356398582
2,4.42,-0.149251505732536
2,4.43,-0.169116243720055
2,4.44,-0.18841315805912
2,4.45,-0.207308977842331
2,4.46,-0.224823996424675
2,4.47,-0.245458275079727
2,4.48,-0.271006882190704
2,4.49,-0.299940019845963
2,4.5,-0.33471554517746
2,4.51,-0.369514375925064
2,4.52,-0.397558897733688
2,4.53,-0.420545637607574
2,4.54,-0.436039656400681
2,4.55,-0.439294248819351
2,4.56,-0.432063311338425
2,4.57,-0.419104963541031
2,4.58,-0.401785165071487
2,4.59,-0.378325134515762
2,4.6,-0.352803617715836
2,4.61,-0.331593453884125
2,4.62,-0.316426962614059
2,4.63,-0.304974108934402
2,4.64,-0.30608195066452
2,4.65,-0.300583392381668
2,4.66,-0.291189461946487
2,4.67,-0.286115825176239
2,4.68,-0.283343434333801
2,4.69,-0.279904127120972
2,4.7,-0.274679958820343
2,4.71,-0.269249230623245
2,4.72,-0.266158819198608
2,4.73,-0.26613786816597
2,4.74,-0.26768097281456
2,4.75,-0.268995612859726
2,4.76,-0.269914954900742
2,4.77,-0.272574573755264
2,4.78,-0.277941912412643
2,4.79,-0.283688962459564
2,4.8,-0.287456810474396
2,4.81,-0.289161562919617
2,4.82,-0.290538281202316
2,4.83,-0.293511360883713
2,4.84,-0.298275649547577
2,4.85,-0.303844720125198
2,4.86,-0.310447424650192
2,4.87,-0.318662196397781
2,4.88,-0.327229171991348
2,4.89,-0.333626449108124
2,4.9,-0.337014496326447
2,4.91,-0.337786853313446
2,4.92,-0.336306929588318
2,4.93,-0.332658499479294
2,4.94,-0.326632082462311
2,4.95,-0.317481696605682
2,4.96,-0.304100394248962
2,4.97,-0.287872195243835
2,4.98,-0.27082833647728
2,4.99,-0.252696216106415
2,5,-0.243406265974045
2,5.01,-0.244256094098091
2,5.02,-0.247966781258583
2,5.03,-0.256550908088684
2,5.04,-0.259422183036804
2,5.05,-0.250601351261139
2,5.06,-0.237966895103455
2,5.07,-0.222624659538269
2,5.08,-0.205153778195381
2,5.09,-0.18705578148365
2,5.1,-0.165225088596344
2,5.11,-0.140475258231163
2,5.12,-0.116630911827087
2,5.13,-0.0991090387105942
2,5.14,-0.0879828929901123
2,5.15,-0.0793642401695251
2,5.16,-0.0689221918582916
2,5.17,-0.05766936019063
2,5.18,-0.0496167540550232
2,5.19,-0.0450958050787449
2,5.2,-0.0405839048326015
2,5.21,-0.0342309586703777
2,5.22,-0.0263950005173683
2,5.23,-0.0187685824930668
2,5.24,-0.0140342451632023
2,5.25,-0.00997110549360514
2,5.26,-0.0050686220638454
2,5.27,0.000327241170452908
2,5.28,0.00424598343670368
2,5.29,0.00560002820566297
2,5.3,0.00525690568611026
2,5.31,0.00407572230324149
2,5.32,0.00269168871454895
2,5.33,0.00199012015946209
2,5.34,0.00376778957433999
2,5.35,0.00889527704566717
2,5.36,0.0142214903607965
2,5.37,0.0153258116915822
2,5.38,0.0137714128941298
2,5.39,0.0114919058978558
2,5.4,0.00884008407592773
2,5.41,0.00543881580233574
2,5.42,0.00160314131062478
2,5.43,-0.0017391195287928
2,5.44,-0.00394876813516021
2,5.45,-0.00573486229404807
2,5.46,-0.00782791804522276
2,5.47,-0.00964798778295517
2,5.48,-0.0104002077132463
2,5.49,-0.0103873452171683
2,5.5,-0.010460359044373
2,5.51,-0.0111350240185857
2,5.52,-0.0123638436198235
2,5.53,-0.013814615085721
2,5.54,-0.0151932751759887
2,5.55,-0.0162747856229544
2,5.56,-0.0166726503521204
2,5.57,-0.0159596055746078
2,5.58,-0.0141061153262854
2,5.59,-0.011558648198843
2,5.6,-0.00858204532414675
2,5.61,-0.00503298221156001
2,5.62,-0.00117168680299073
2,5.63,0.0020238533616066
2,5.64,0.00360435829497874
2,5.65,0.00388195551931858
2,5.66,0.00455686310306191
2,5.67,0.00622612098231912
2,5.68,0.00854154583066702
2,5.69,0.0111605012789369
2,5.7,0.0148542048409581
2,5.71,0.0184694863855839
2,5.72,0.0174037870019674
2,5.73,0.0123195312917233
2,5.74,0.00774103170260787
2,5.75,0.00196602498181164
2,5.76,-0.0062008872628212
2,5.77,-0.0161320865154266
2,5.78,-0.0267509501427412
2,5.79,-0.0380787029862404
2,5.8,-0.0509566180408001
2,5.81,-0.0699419528245926
2,5.82,-0.110440701246262
2,5.83,-0.181652203202248
2,5.84,-0.225151240825653
2,5.85,-0.274393618106842
2,5.86,-0.351080745458603
2,5.87,-0.407249510288239
2,5.88,-0.441150516271591
2,5.89,-0.466459363698959
2,5.9,-0.483432441949844
2,5.91,-0.487644195556641
2,5.92,-0.479194432497025
2,5.93,-0.46359857916832
2,5.94,-0.446194648742676
2,5.95,-0.42784857749939
2,5.96,-0.409175753593445
2,5.97,-0.392929136753082
2,5.98,-0.377808153629303
2,5.99,-0.362547963857651
2,6,-0.347769409418106
2,6.01,-0.334405124187469
2,6.02,-0.323374480009079
2,6.03,-0.314643353223801
2,6.04,-0.30742746591568
2,6.05,-0.30086812376976
2,6.06,-0.294153690338135
2,6.07,-0.287377387285233
2,6.08,-0.281904250383377
2,6.09,-0.279279798269272
2,6.1,-0.279211580753326
2,6.11,-0.280033677816391
2,6.12,-0.280535787343979
2,6.13,-0.280906528234482
2,6.14,-0.283855557441711
2,6.15,-0.292323738336563
2,6.16,-0.304908603429794
2,6.17,-0.316842824220657
2,6.18,-0.326093226671219
2,6.19,-0.333895623683929
2,6.2,-0.341811954975128
2,6.21,-0.350543469190598
2,6.22,-0.359843134880066
2,6.23,-0.368325442075729
2,6.24,-0.37390598654747
2,6.25,-0.375620692968369
2,6.26,-0.375567466020584
2,6.27,-0.376390308141708
2,6.28,-0.378086864948273
2,6.29,-0.378526777029037
2,6.3,-0.375596255064011
2,6.31,-0.369488149881363
2,6.32,-0.361914694309235
2,6.33,-0.355768799781799
2,6.34,-0.354638636112213
2,6.35,-0.362605214118958
2,6.36,-0.376426011323929
2,6.37,-0.378042101860046
2,6.38,-0.364284098148346
2,6.39,-0.341156363487244
2,6.4,-0.318059056997299
2,6.41,-0.305243670940399
2,6.42,-0.301656812429428
2,6.43,-0.300168573856354
2,6.44,-0.297902643680573
2,6.45,-0.294135957956314
2,6.46,-0.288792550563812
2,6.47,-0.280428230762482
2,6.48,-0.263561338186264
2,6.49,-0.243789881467819
2,6.5,-0.226665049791336
2,6.51,-0.207630291581154
2,6.52,-0.174968719482422
2,6.53,-0.121300585567951
2,6.54,-0.0661813020706177
2,6.55,-0.0327896513044834
2,6.56,-0.016607852652669
2,6.57,-0.00948337744921446
2,6.58,-0.00704896822571754
2,6.59,-0.00581331923604012
2,6.6,-0.00448392378166318
2,6.61,-0.00280419550836086
2,6.62,-0.000409516476793215
2,6.63,0.00182204332668334
2,6.64,0.00305942608974874
2,6.65,0.00341880810447037
2,6.66,0.00312169222161174
2,6.67,0.00213826214894652
2,6.68,0.000699554977472872
2,6.69,-0.000263801339315251
2,6.7,-2.82233413599897e-05
2,6.71,0.00125502666924149
2,6.72,0.00276064593344927
2,6.73,0.00365324201993644
2,6.74,0.00353786256164312
2,6.75,0.00283840927295387
2,6.76,0.00219286628998816
2,6.77,0.00173928774893284
2,6.78,0.00124476454220712
2,6.79,0.000301273859804496
2,6.8,-0.00134818826336414
2,6.81,-0.00351290567778051
2,6.82,-0.00567602831870317
2,6.83,-0.00718046864494681
2,6.84,-0.00759754050523043
2,6.85,-0.00738141220062971
2,6.86,-0.00720816943794489
2,6.87,-0.00698184827342629
2,6.88,-0.00609625549986959
2,6.89,-0.00468479795381427
2,6.9,-0.00374227785505354
2,6.91,-0.00390352471731603
2,6.92,-0.00460304785519838
2,6.93,-0.00529587967321277
2,6.94,-0.0057385372929275
2,6.95,-0.0056937444023788
2,6.96,-0.00508606061339378
2,6.97,-0.00334247131831944
2,6.98,0.000159961709869094
2,6.99,0.00488719204440713
2,7,0.0104132741689682
2,7.01,0.0169563442468643
2,7.02,0.0244435295462608
2,7.03,0.0317410416901112
2,7.04,0.0352507196366787
2,7.05,0.0282868668437004
2,7.06,0.0166959781199694
2,7.07,0.00622334750369191
2,7.08,0.012358395382762
2,7.09,0.0267507378011942
2,7.1,0.0198262706398964
2,7.11,0.00101906736381352
2,7.12,-0.0498547591269016
2,7.13,-0.115380801260471
2,7.14,-0.170937031507492
2,7.15,-0.204410329461098
2,7.16,-0.222499072551727
2,7.17,-0.237240120768547
2,7.18,-0.247610852122307
2,7.19,-0.246594130992889
2,7.2,-0.238314002752304
2,7.21,-0.236624583601952
2,7.22,-0.249786376953125
2,7.23,-0.277450650930405
2,7.24,-0.30806240439415
2,7.25,-0.334577322006226
2,7.26,-0.36070653796196
2,7.27,-0.387942224740982
2,7.28,-0.413262128829956
2,7.29,-0.433668076992035
2,7.3,-0.438440561294556
2,7.31,-0.423430442810059
2,7.32,-0.409946650266647
2,7.33,-0.400125056505203
2,7.34,-0.390437245368958
2,7.35,-0.379637867212296
2,7.36,-0.36675900220871
2,7.37,-0.353613257408142
2,7.38,-0.339787095785141
2,7.39,-0.326632469892502
2,7.4,-0.317538440227509
2,7.41,-0.31079363822937
2,7.42,-0.302675545215607
2,7.43,-0.293120980262756
2,7.44,-0.284348458051682
2,7.45,-0.278727024793625
2,7.46,-0.277007877826691
2,7.47,-0.278434962034225
2,7.48,-0.282151281833649
2,7.49,-0.287593513727188
2,7.5,-0.293978899717331
2,7.51,-0.300911873579025
2,7.52,-0.308692693710327
2,7.53,-0.317616760730743
2,7.54,-0.327505707740784
2,7.55,-0.33811029791832
2,7.56,-0.349265903234482
